,Group,variable,value
11975,1.0,add-loc-45,0.0
11976,1.0,add-loc-45,0.0
11977,1.0,add-loc-45,43.0
11978,1.0,add-loc-45,9.0
11979,1.0,add-loc-45,0.0
11980,1.0,add-loc-45,40.0
11981,1.0,add-loc-45,9.0
11982,1.0,add-loc-45,9.0
11983,1.0,add-loc-45,167.0
11984,1.0,add-loc-45,0.0
11985,1.0,add-loc-45,53.0
11986,1.0,add-loc-45,0.0
11987,1.0,add-loc-45,10.0
11988,1.0,add-loc-45,1.0
11989,1.0,add-loc-45,0.0
11990,1.0,add-loc-45,5.0
11991,1.0,add-loc-45,0.0
11992,1.0,add-loc-45,3.0
11993,1.0,add-loc-45,14.0
11994,1.0,add-loc-45,0.0
11995,1.0,add-loc-45,32.0
11996,1.0,add-loc-45,0.0
11997,1.0,add-loc-45,32.0
11998,1.0,add-loc-45,2.0
11999,1.0,add-loc-45,0.0
12000,1.0,add-loc-45,3.0
12001,1.0,add-loc-45,6.0
12002,1.0,add-loc-45,0.0
12003,1.0,add-loc-45,0.0
12004,1.0,add-loc-45,0.0
12005,1.0,add-loc-45,0.0
12006,1.0,add-loc-45,0.0
12007,1.0,add-loc-45,0.0
12008,1.0,add-loc-45,9.0
12009,2.0,add-loc-45,0.0
12010,2.0,add-loc-45,0.0
12011,2.0,add-loc-45,0.0
12012,2.0,add-loc-45,0.0
12013,2.0,add-loc-45,19.0
12014,2.0,add-loc-45,0.0
12015,2.0,add-loc-45,0.0
12016,2.0,add-loc-45,0.0
12017,2.0,add-loc-45,0.0
12018,2.0,add-loc-45,0.0
12019,2.0,add-loc-45,15.0
12020,2.0,add-loc-45,0.0
12021,2.0,add-loc-45,19.0
12022,2.0,add-loc-45,18.0
12023,2.0,add-loc-45,0.0
12024,2.0,add-loc-45,0.0
12025,2.0,add-loc-45,0.0
12026,2.0,add-loc-45,1.0
12027,2.0,add-loc-45,0.0
12028,2.0,add-loc-45,0.0
12029,2.0,add-loc-45,0.0
12030,2.0,add-loc-45,0.0
12031,2.0,add-loc-45,0.0
12032,2.0,add-loc-45,0.0
12033,2.0,add-loc-45,6.0
12034,2.0,add-loc-45,16.0
12035,2.0,add-loc-45,2.0
12036,2.0,add-loc-45,0.0
12037,2.0,add-loc-45,1.0
12038,2.0,add-loc-45,0.0
12039,2.0,add-loc-45,110.0
12040,2.0,add-loc-45,0.0
12041,2.0,add-loc-45,77.0
12042,2.0,add-loc-45,62.0
12043,2.0,add-loc-45,0.0
12044,2.0,add-loc-45,14.0
12045,2.0,add-loc-45,0.0
12046,2.0,add-loc-45,8.0
12047,2.0,add-loc-45,0.0
12048,2.0,add-loc-45,0.0
12049,2.0,add-loc-45,0.0
12050,2.0,add-loc-45,32.0
12051,3.0,add-loc-45,2.0
12052,3.0,add-loc-45,44.0
12053,3.0,add-loc-45,0.0
12054,3.0,add-loc-45,0.0
12055,3.0,add-loc-45,0.0
12056,3.0,add-loc-45,0.0
12057,3.0,add-loc-45,0.0
12058,3.0,add-loc-45,0.0
12059,3.0,add-loc-45,1.0
12060,3.0,add-loc-45,96.0
12061,3.0,add-loc-45,0.0
12062,3.0,add-loc-45,0.0
12063,3.0,add-loc-45,17.0
12064,3.0,add-loc-45,15.0
12065,3.0,add-loc-45,125.0
12066,3.0,add-loc-45,0.0
12067,3.0,add-loc-45,20.0
12068,3.0,add-loc-45,38.0
12069,3.0,add-loc-45,2.0
12070,3.0,add-loc-45,4.0
12071,3.0,add-loc-45,133.0
12072,3.0,add-loc-45,7.0
12073,3.0,add-loc-45,0.0
12074,3.0,add-loc-45,0.0
12075,3.0,add-loc-45,0.0
12076,3.0,add-loc-45,0.0
12077,3.0,add-loc-45,65.0
12078,3.0,add-loc-45,3.0
12079,3.0,add-loc-45,16.0
12080,3.0,add-loc-45,11.0
12081,3.0,add-loc-45,26.0
12082,3.0,add-loc-45,858.0
12083,3.0,add-loc-45,0.0
12084,3.0,add-loc-45,4.0
12085,3.0,add-loc-45,6.0
12086,3.0,add-loc-45,29.0
12087,3.0,add-loc-45,2.0
12088,3.0,add-loc-45,2.0
12089,3.0,add-loc-45,0.0
12090,3.0,add-loc-45,0.0
12091,3.0,add-loc-45,0.0
12092,0.0,add-loc-45,0.0
12093,0.0,add-loc-45,0.0
12094,0.0,add-loc-45,0.0
12095,0.0,add-loc-45,0.0
12096,0.0,delete-loc-45,168.0
12097,0.0,delete-loc-45,136.0
12098,0.0,delete-loc-45,26.0
12099,0.0,delete-loc-45,371.0
12100,0.0,delete-loc-45,7.0
12101,0.0,delete-loc-45,56.0
12102,0.0,delete-loc-45,0.0
12103,0.0,delete-loc-45,0.0
12104,0.0,delete-loc-45,45.0
12105,0.0,delete-loc-45,11.0
12106,0.0,delete-loc-45,0.0
12107,0.0,delete-loc-45,13.0
12108,0.0,delete-loc-45,62.0
12109,0.0,delete-loc-45,0.0
12110,0.0,delete-loc-45,0.0
12111,0.0,delete-loc-45,3.0
12112,0.0,delete-loc-45,0.0
12113,0.0,delete-loc-45,0.0
12114,0.0,delete-loc-45,2.0
12115,0.0,delete-loc-45,0.0
12116,0.0,delete-loc-45,0.0
12117,0.0,delete-loc-45,0.0
12118,0.0,delete-loc-45,0.0
12119,0.0,delete-loc-45,0.0
12120,0.0,delete-loc-45,1.0
12121,0.0,delete-loc-45,4.0
12122,0.0,delete-loc-45,0.0
12123,0.0,delete-loc-45,131.0
12124,0.0,delete-loc-45,0.0
12125,0.0,delete-loc-45,5.0
12126,0.0,delete-loc-45,105.0
12127,0.0,delete-loc-45,0.0
12128,0.0,delete-loc-45,0.0
12129,0.0,delete-loc-45,0.0
12130,0.0,delete-loc-45,0.0
12131,0.0,delete-loc-45,0.0
12132,0.0,delete-loc-45,0.0
12133,0.0,delete-loc-45,0.0
12134,0.0,delete-loc-45,0.0
12135,1.0,delete-loc-45,3.0
12136,1.0,delete-loc-45,0.0
12137,1.0,delete-loc-45,0.0
12138,1.0,delete-loc-45,0.0
12139,1.0,delete-loc-45,0.0
12140,1.0,delete-loc-45,5.0
12141,1.0,delete-loc-45,0.0
12142,1.0,delete-loc-45,346.0
12143,1.0,delete-loc-45,0.0
12144,1.0,delete-loc-45,0.0
12145,1.0,delete-loc-45,65.0
12146,1.0,delete-loc-45,15.0
12147,1.0,delete-loc-45,0.0
12148,1.0,delete-loc-45,64.0
12149,1.0,delete-loc-45,35.0
12150,1.0,delete-loc-45,35.0
12151,1.0,delete-loc-45,22.0
12152,1.0,delete-loc-45,0.0
12153,1.0,delete-loc-45,20.0
12154,1.0,delete-loc-45,0.0
12155,1.0,delete-loc-45,42.0
12156,1.0,delete-loc-45,3.0
12157,1.0,delete-loc-45,0.0
12158,1.0,delete-loc-45,5.0
12159,1.0,delete-loc-45,0.0
12160,1.0,delete-loc-45,8.0
12161,1.0,delete-loc-45,83.0
12162,1.0,delete-loc-45,0.0
12163,1.0,delete-loc-45,19.0
12164,1.0,delete-loc-45,0.0
12165,1.0,delete-loc-45,25.0
12166,1.0,delete-loc-45,0.0
12167,1.0,delete-loc-45,0.0
12168,1.0,delete-loc-45,35.0
12169,1.0,delete-loc-45,32.0
12170,1.0,delete-loc-45,0.0
12171,1.0,delete-loc-45,0.0
12172,1.0,delete-loc-45,0.0
12173,1.0,delete-loc-45,0.0
12174,1.0,delete-loc-45,0.0
12175,1.0,delete-loc-45,0.0
12176,1.0,delete-loc-45,111.0
12177,2.0,delete-loc-45,0.0
12178,2.0,delete-loc-45,0.0
12179,2.0,delete-loc-45,0.0
12180,2.0,delete-loc-45,0.0
12181,2.0,delete-loc-45,57.0
12182,2.0,delete-loc-45,0.0
12183,2.0,delete-loc-45,0.0
12184,2.0,delete-loc-45,0.0
12185,2.0,delete-loc-45,0.0
12186,2.0,delete-loc-45,0.0
12187,2.0,delete-loc-45,103.0
12188,2.0,delete-loc-45,0.0
12189,2.0,delete-loc-45,0.0
12190,2.0,delete-loc-45,11.0
12191,2.0,delete-loc-45,0.0
12192,2.0,delete-loc-45,0.0
12193,2.0,delete-loc-45,0.0
12194,2.0,delete-loc-45,0.0
12195,2.0,delete-loc-45,0.0
12196,2.0,delete-loc-45,0.0
12197,2.0,delete-loc-45,0.0
12198,2.0,delete-loc-45,0.0
12199,2.0,delete-loc-45,0.0
12200,2.0,delete-loc-45,0.0
12201,2.0,delete-loc-45,8.0
12202,2.0,delete-loc-45,66.0
12203,2.0,delete-loc-45,4.0
12204,2.0,delete-loc-45,0.0
12205,2.0,delete-loc-45,1.0
12206,2.0,delete-loc-45,0.0
12207,2.0,delete-loc-45,167.0
12208,2.0,delete-loc-45,0.0
12209,2.0,delete-loc-45,112.0
12210,2.0,delete-loc-45,257.0
12211,2.0,delete-loc-45,0.0
12212,2.0,delete-loc-45,27.0
12213,2.0,delete-loc-45,0.0
12214,2.0,delete-loc-45,143.0
12215,2.0,delete-loc-45,0.0
12216,2.0,delete-loc-45,0.0
12217,2.0,delete-loc-45,0.0
12218,2.0,delete-loc-45,3.0
12219,3.0,delete-loc-45,4.0
12220,3.0,delete-loc-45,44.0
12221,3.0,delete-loc-45,0.0
12222,3.0,delete-loc-45,0.0
12223,3.0,delete-loc-45,0.0
12224,3.0,delete-loc-45,0.0
12225,3.0,delete-loc-45,0.0
12226,3.0,delete-loc-45,0.0
12227,3.0,delete-loc-45,4.0
12228,3.0,delete-loc-45,124.0
12229,3.0,delete-loc-45,0.0
12230,3.0,delete-loc-45,0.0
12231,3.0,delete-loc-45,80.0
12232,3.0,delete-loc-45,50.0
12233,3.0,delete-loc-45,0.0
12234,3.0,delete-loc-45,0.0
12235,3.0,delete-loc-45,90.0
12236,3.0,delete-loc-45,54.0
12237,3.0,delete-loc-45,6.0
12238,3.0,delete-loc-45,243.0
12239,3.0,delete-loc-45,85.0
12240,3.0,delete-loc-45,59.0
12241,3.0,delete-loc-45,0.0
12242,3.0,delete-loc-45,0.0
12243,3.0,delete-loc-45,0.0
12244,3.0,delete-loc-45,0.0
12245,3.0,delete-loc-45,24.0
12246,3.0,delete-loc-45,0.0
12247,3.0,delete-loc-45,15.0
12248,3.0,delete-loc-45,24.0
12249,3.0,delete-loc-45,371.0
12250,3.0,delete-loc-45,36.0
12251,3.0,delete-loc-45,0.0
12252,3.0,delete-loc-45,17.0
12253,3.0,delete-loc-45,11.0
12254,3.0,delete-loc-45,66.0
12255,3.0,delete-loc-45,4.0
12256,3.0,delete-loc-45,2.0
12257,3.0,delete-loc-45,0.0
12258,3.0,delete-loc-45,0.0
12259,3.0,delete-loc-45,0.0
12260,0.0,delete-loc-45,0.0
12261,0.0,delete-loc-45,0.0
12262,0.0,delete-loc-45,0.0
12263,0.0,delete-loc-45,0.0
12264,0.0,change-files-45,6.0
12265,0.0,change-files-45,2.0
12266,0.0,change-files-45,1.0
12267,0.0,change-files-45,3.0
12268,0.0,change-files-45,4.0
12269,0.0,change-files-45,2.0
12270,0.0,change-files-45,0.0
12271,0.0,change-files-45,0.0
12272,0.0,change-files-45,2.0
12273,0.0,change-files-45,1.0
12274,0.0,change-files-45,1.0
12275,0.0,change-files-45,2.0
12276,0.0,change-files-45,2.0
12277,0.0,change-files-45,0.0
12278,0.0,change-files-45,1.0
12279,0.0,change-files-45,1.0
12280,0.0,change-files-45,0.0
12281,0.0,change-files-45,0.0
12282,0.0,change-files-45,2.0
12283,0.0,change-files-45,0.0
12284,0.0,change-files-45,0.0
12285,0.0,change-files-45,0.0
12286,0.0,change-files-45,0.0
12287,0.0,change-files-45,0.0
12288,0.0,change-files-45,1.0
12289,0.0,change-files-45,1.0
12290,0.0,change-files-45,0.0
12291,0.0,change-files-45,3.0
12292,0.0,change-files-45,0.0
12293,0.0,change-files-45,2.0
12294,0.0,change-files-45,6.0
12295,0.0,change-files-45,1.0
12296,0.0,change-files-45,0.0
12297,0.0,change-files-45,0.0
12298,0.0,change-files-45,0.0
12299,0.0,change-files-45,0.0
12300,0.0,change-files-45,0.0
12301,0.0,change-files-45,0.0
12302,0.0,change-files-45,0.0
12303,1.0,change-files-45,1.0
12304,1.0,change-files-45,0.0
12305,1.0,change-files-45,0.0
12306,1.0,change-files-45,0.0
12307,1.0,change-files-45,0.0
12308,1.0,change-files-45,1.0
12309,1.0,change-files-45,0.0
12310,1.0,change-files-45,4.0
12311,1.0,change-files-45,0.0
12312,1.0,change-files-45,0.0
12313,1.0,change-files-45,3.0
12314,1.0,change-files-45,12.0
12315,1.0,change-files-45,0.0
12316,1.0,change-files-45,2.0
12317,1.0,change-files-45,2.0
12318,1.0,change-files-45,2.0
12319,1.0,change-files-45,1.0
12320,1.0,change-files-45,0.0
12321,1.0,change-files-45,2.0
12322,1.0,change-files-45,0.0
12323,1.0,change-files-45,2.0
12324,1.0,change-files-45,1.0
12325,1.0,change-files-45,0.0
12326,1.0,change-files-45,1.0
12327,1.0,change-files-45,0.0
12328,1.0,change-files-45,3.0
12329,1.0,change-files-45,3.0
12330,1.0,change-files-45,9.0
12331,1.0,change-files-45,2.0
12332,1.0,change-files-45,0.0
12333,1.0,change-files-45,2.0
12334,1.0,change-files-45,4.0
12335,1.0,change-files-45,0.0
12336,1.0,change-files-45,2.0
12337,1.0,change-files-45,2.0
12338,1.0,change-files-45,0.0
12339,1.0,change-files-45,0.0
12340,1.0,change-files-45,0.0
12341,1.0,change-files-45,0.0
12342,1.0,change-files-45,0.0
12343,1.0,change-files-45,0.0
12344,1.0,change-files-45,4.0
12345,2.0,change-files-45,0.0
12346,2.0,change-files-45,0.0
12347,2.0,change-files-45,0.0
12348,2.0,change-files-45,0.0
12349,2.0,change-files-45,2.0
12350,2.0,change-files-45,0.0
12351,2.0,change-files-45,0.0
12352,2.0,change-files-45,0.0
12353,2.0,change-files-45,0.0
12354,2.0,change-files-45,0.0
12355,2.0,change-files-45,1.0
12356,2.0,change-files-45,0.0
12357,2.0,change-files-45,1.0
12358,2.0,change-files-45,2.0
12359,2.0,change-files-45,10.0
12360,2.0,change-files-45,0.0
12361,2.0,change-files-45,0.0
12362,2.0,change-files-45,1.0
12363,2.0,change-files-45,0.0
12364,2.0,change-files-45,1.0
12365,2.0,change-files-45,0.0
12366,2.0,change-files-45,0.0
12367,2.0,change-files-45,0.0
12368,2.0,change-files-45,0.0
12369,2.0,change-files-45,2.0
12370,2.0,change-files-45,2.0
12371,2.0,change-files-45,6.0
12372,2.0,change-files-45,0.0
12373,2.0,change-files-45,2.0
12374,2.0,change-files-45,0.0
12375,2.0,change-files-45,7.0
12376,2.0,change-files-45,0.0
12377,2.0,change-files-45,2.0
12378,2.0,change-files-45,6.0
12379,2.0,change-files-45,0.0
12380,2.0,change-files-45,2.0
12381,2.0,change-files-45,0.0
12382,2.0,change-files-45,3.0
12383,2.0,change-files-45,0.0
12384,2.0,change-files-45,0.0
12385,2.0,change-files-45,0.0
12386,2.0,change-files-45,1.0
12387,3.0,change-files-45,1.0
12388,3.0,change-files-45,1.0
12389,3.0,change-files-45,0.0
12390,3.0,change-files-45,0.0
12391,3.0,change-files-45,0.0
12392,3.0,change-files-45,1.0
12393,3.0,change-files-45,0.0
12394,3.0,change-files-45,0.0
12395,3.0,change-files-45,2.0
12396,3.0,change-files-45,5.0
12397,3.0,change-files-45,0.0
12398,3.0,change-files-45,4.0
12399,3.0,change-files-45,1.0
12400,3.0,change-files-45,2.0
12401,3.0,change-files-45,1.0
12402,3.0,change-files-45,0.0
12403,3.0,change-files-45,6.0
12404,3.0,change-files-45,2.0
12405,3.0,change-files-45,1.0
12406,3.0,change-files-45,2.0
12407,3.0,change-files-45,4.0
12408,3.0,change-files-45,4.0
12409,3.0,change-files-45,0.0
12410,3.0,change-files-45,0.0
12411,3.0,change-files-45,0.0
12412,3.0,change-files-45,0.0
12413,3.0,change-files-45,2.0
12414,3.0,change-files-45,2.0
12415,3.0,change-files-45,2.0
12416,3.0,change-files-45,2.0
12417,3.0,change-files-45,1.0
12418,3.0,change-files-45,3.0
12419,3.0,change-files-45,0.0
12420,3.0,change-files-45,2.0
12421,3.0,change-files-45,2.0
12422,3.0,change-files-45,2.0
12423,3.0,change-files-45,4.0
12424,3.0,change-files-45,1.0
12425,3.0,change-files-45,0.0
12426,3.0,change-files-45,0.0
12427,3.0,change-files-45,0.0
12428,0.0,change-files-45,0.0
12429,0.0,change-files-45,0.0
12430,0.0,change-files-45,0.0
12431,0.0,change-files-45,0.0
12432,0.0,add-loc-25,0.0
12433,0.0,add-loc-25,51.0
12434,0.0,add-loc-25,5.0
12435,0.0,add-loc-25,0.0
12436,0.0,add-loc-25,59.0
12437,0.0,add-loc-25,0.0
12438,0.0,add-loc-25,82.0
12439,0.0,add-loc-25,0.0
12440,0.0,add-loc-25,13.0
12441,0.0,add-loc-25,3.0
12442,0.0,add-loc-25,1.0
12443,0.0,add-loc-25,11.0
12444,0.0,add-loc-25,41.0
12445,0.0,add-loc-25,0.0
12446,0.0,add-loc-25,0.0
12447,0.0,add-loc-25,27.0
12448,0.0,add-loc-25,0.0
12449,0.0,add-loc-25,0.0
12450,0.0,add-loc-25,28.0
12451,0.0,add-loc-25,0.0
12452,0.0,add-loc-25,328.0
12453,0.0,add-loc-25,0.0
12454,0.0,add-loc-25,314.0
12455,0.0,add-loc-25,0.0
12456,0.0,add-loc-25,0.0
12457,0.0,add-loc-25,52.0
12458,0.0,add-loc-25,19.0
12459,0.0,add-loc-25,7.0
12460,0.0,add-loc-25,0.0
12461,0.0,add-loc-25,5.0
12462,0.0,add-loc-25,47.0
12463,0.0,add-loc-25,25.0
12464,0.0,add-loc-25,39.0
12465,0.0,add-loc-25,74.0
12466,0.0,add-loc-25,0.0
12467,0.0,add-loc-25,0.0
12468,0.0,add-loc-25,0.0
12469,0.0,add-loc-25,0.0
12470,0.0,add-loc-25,0.0
12471,1.0,add-loc-25,6.0
12472,1.0,add-loc-25,104.0
12473,1.0,add-loc-25,25.0
12474,1.0,add-loc-25,40.0
12475,1.0,add-loc-25,25.0
12476,1.0,add-loc-25,54.0
12477,1.0,add-loc-25,393.0
12478,1.0,add-loc-25,0.0
12479,1.0,add-loc-25,0.0
12480,1.0,add-loc-25,18.0
12481,1.0,add-loc-25,96.0
12482,1.0,add-loc-25,36.0
12483,1.0,add-loc-25,12.0
12484,1.0,add-loc-25,89.0
12485,1.0,add-loc-25,0.0
12486,1.0,add-loc-25,0.0
12487,1.0,add-loc-25,113.0
12488,1.0,add-loc-25,53.0
12489,1.0,add-loc-25,84.0
12490,1.0,add-loc-25,95.0
12491,1.0,add-loc-25,26.0
12492,1.0,add-loc-25,39.0
12493,1.0,add-loc-25,0.0
12494,1.0,add-loc-25,0.0
12495,1.0,add-loc-25,8.0
12496,1.0,add-loc-25,0.0
12497,1.0,add-loc-25,4.0
12498,1.0,add-loc-25,45.0
12499,1.0,add-loc-25,86.0
12500,1.0,add-loc-25,0.0
12501,1.0,add-loc-25,55.0
12502,1.0,add-loc-25,0.0
12503,1.0,add-loc-25,0.0
12504,1.0,add-loc-25,0.0
12505,1.0,add-loc-25,15.0
12506,1.0,add-loc-25,36.0
12507,1.0,add-loc-25,0.0
12508,1.0,add-loc-25,0.0
12509,1.0,add-loc-25,1.0
12510,1.0,add-loc-25,0.0
12511,1.0,add-loc-25,0.0
12512,1.0,add-loc-25,0.0
12513,2.0,add-loc-25,0.0
12514,2.0,add-loc-25,3.0
12515,2.0,add-loc-25,0.0
12516,2.0,add-loc-25,7.0
12517,2.0,add-loc-25,1.0
12518,2.0,add-loc-25,0.0
12519,2.0,add-loc-25,1.0
12520,2.0,add-loc-25,0.0
12521,2.0,add-loc-25,106.0
12522,2.0,add-loc-25,0.0
12523,2.0,add-loc-25,25.0
12524,2.0,add-loc-25,0.0
12525,2.0,add-loc-25,22.0
12526,2.0,add-loc-25,141.0
12527,2.0,add-loc-25,24.0
12528,2.0,add-loc-25,6.0
12529,2.0,add-loc-25,181.0
12530,2.0,add-loc-25,7.0
12531,2.0,add-loc-25,0.0
12532,2.0,add-loc-25,0.0
12533,2.0,add-loc-25,0.0
12534,2.0,add-loc-25,0.0
12535,2.0,add-loc-25,5.0
12536,2.0,add-loc-25,0.0
12537,2.0,add-loc-25,0.0
12538,2.0,add-loc-25,17.0
12539,2.0,add-loc-25,2.0
12540,2.0,add-loc-25,2.0
12541,2.0,add-loc-25,63.0
12542,2.0,add-loc-25,0.0
12543,2.0,add-loc-25,81.0
12544,2.0,add-loc-25,0.0
12545,2.0,add-loc-25,101.0
12546,2.0,add-loc-25,86.0
12547,2.0,add-loc-25,2.0
12548,2.0,add-loc-25,9.0
12549,2.0,add-loc-25,16.0
12550,2.0,add-loc-25,12.0
12551,2.0,add-loc-25,61.0
12552,2.0,add-loc-25,0.0
12553,2.0,add-loc-25,0.0
12554,2.0,add-loc-25,51.0
12555,3.0,add-loc-25,26.0
12556,3.0,add-loc-25,162.0
12557,3.0,add-loc-25,5.0
12558,3.0,add-loc-25,0.0
12559,3.0,add-loc-25,4.0
12560,3.0,add-loc-25,21.0
12561,3.0,add-loc-25,3.0
12562,3.0,add-loc-25,0.0
12563,3.0,add-loc-25,21.0
12564,3.0,add-loc-25,55.0
12565,3.0,add-loc-25,0.0
12566,3.0,add-loc-25,0.0
12567,3.0,add-loc-25,18.0
12568,3.0,add-loc-25,57.0
12569,3.0,add-loc-25,25.0
12570,3.0,add-loc-25,14.0
12571,3.0,add-loc-25,11.0
12572,3.0,add-loc-25,30.0
12573,3.0,add-loc-25,3.0
12574,3.0,add-loc-25,191.0
12575,3.0,add-loc-25,67.0
12576,3.0,add-loc-25,16.0
12577,3.0,add-loc-25,14.0
12578,3.0,add-loc-25,9.0
12579,3.0,add-loc-25,0.0
12580,3.0,add-loc-25,8.0
12581,3.0,add-loc-25,88.0
12582,3.0,add-loc-25,27.0
12583,3.0,add-loc-25,2.0
12584,3.0,add-loc-25,16.0
12585,3.0,add-loc-25,94.0
12586,3.0,add-loc-25,19.0
12587,3.0,add-loc-25,5.0
12588,3.0,add-loc-25,28.0
12589,3.0,add-loc-25,0.0
12590,3.0,add-loc-25,17.0
12591,3.0,add-loc-25,41.0
12592,3.0,add-loc-25,29.0
12593,3.0,add-loc-25,6.0
12594,3.0,add-loc-25,0.0
12595,3.0,add-loc-25,0.0
12596,0.0,add-loc-25,0.0
12597,0.0,add-loc-25,0.0
12598,0.0,add-loc-25,0.0
12599,0.0,add-loc-25,0.0
12600,0.0,delete-loc-25,0.0
12601,0.0,delete-loc-25,144.0
12602,0.0,delete-loc-25,34.0
12603,0.0,delete-loc-25,0.0
12604,0.0,delete-loc-25,49.0
12605,0.0,delete-loc-25,0.0
12606,0.0,delete-loc-25,167.0
12607,0.0,delete-loc-25,0.0
12608,0.0,delete-loc-25,24.0
12609,0.0,delete-loc-25,5.0
12610,0.0,delete-loc-25,1.0
12611,0.0,delete-loc-25,9.0
12612,0.0,delete-loc-25,105.0
12613,0.0,delete-loc-25,0.0
12614,0.0,delete-loc-25,0.0
12615,0.0,delete-loc-25,4.0
12616,0.0,delete-loc-25,0.0
12617,0.0,delete-loc-25,0.0
12618,0.0,delete-loc-25,50.0
12619,0.0,delete-loc-25,0.0
12620,0.0,delete-loc-25,253.0
12621,0.0,delete-loc-25,0.0
12622,0.0,delete-loc-25,62.0
12623,0.0,delete-loc-25,0.0
12624,0.0,delete-loc-25,0.0
12625,0.0,delete-loc-25,27.0
12626,0.0,delete-loc-25,54.0
12627,0.0,delete-loc-25,59.0
12628,0.0,delete-loc-25,0.0
12629,0.0,delete-loc-25,7.0
12630,0.0,delete-loc-25,74.0
12631,0.0,delete-loc-25,97.0
12632,0.0,delete-loc-25,26.0
12633,0.0,delete-loc-25,116.0
12634,0.0,delete-loc-25,0.0
12635,0.0,delete-loc-25,0.0
12636,0.0,delete-loc-25,0.0
12637,0.0,delete-loc-25,0.0
12638,0.0,delete-loc-25,0.0
12639,1.0,delete-loc-25,23.0
12640,1.0,delete-loc-25,121.0
12641,1.0,delete-loc-25,50.0
12642,1.0,delete-loc-25,47.0
12643,1.0,delete-loc-25,87.0
12644,1.0,delete-loc-25,127.0
12645,1.0,delete-loc-25,700.0
12646,1.0,delete-loc-25,0.0
12647,1.0,delete-loc-25,0.0
12648,1.0,delete-loc-25,23.0
12649,1.0,delete-loc-25,258.0
12650,1.0,delete-loc-25,30.0
12651,1.0,delete-loc-25,57.0
12652,1.0,delete-loc-25,182.0
12653,1.0,delete-loc-25,0.0
12654,1.0,delete-loc-25,0.0
12655,1.0,delete-loc-25,73.0
12656,1.0,delete-loc-25,117.0
12657,1.0,delete-loc-25,105.0
12658,1.0,delete-loc-25,459.0
12659,1.0,delete-loc-25,32.0
12660,1.0,delete-loc-25,219.0
12661,1.0,delete-loc-25,0.0
12662,1.0,delete-loc-25,0.0
12663,1.0,delete-loc-25,61.0
12664,1.0,delete-loc-25,0.0
12665,1.0,delete-loc-25,49.0
12666,1.0,delete-loc-25,93.0
12667,1.0,delete-loc-25,245.0
12668,1.0,delete-loc-25,0.0
12669,1.0,delete-loc-25,162.0
12670,1.0,delete-loc-25,0.0
12671,1.0,delete-loc-25,0.0
12672,1.0,delete-loc-25,0.0
12673,1.0,delete-loc-25,120.0
12674,1.0,delete-loc-25,132.0
12675,1.0,delete-loc-25,0.0
12676,1.0,delete-loc-25,0.0
12677,1.0,delete-loc-25,3.0
12678,1.0,delete-loc-25,0.0
12679,1.0,delete-loc-25,0.0
12680,1.0,delete-loc-25,0.0
12681,2.0,delete-loc-25,0.0
12682,2.0,delete-loc-25,4.0
12683,2.0,delete-loc-25,0.0
12684,2.0,delete-loc-25,10.0
12685,2.0,delete-loc-25,1.0
12686,2.0,delete-loc-25,0.0
12687,2.0,delete-loc-25,13.0
12688,2.0,delete-loc-25,0.0
12689,2.0,delete-loc-25,938.0
12690,2.0,delete-loc-25,0.0
12691,2.0,delete-loc-25,120.0
12692,2.0,delete-loc-25,0.0
12693,2.0,delete-loc-25,37.0
12694,2.0,delete-loc-25,96.0
12695,2.0,delete-loc-25,93.0
12696,2.0,delete-loc-25,32.0
12697,2.0,delete-loc-25,147.0
12698,2.0,delete-loc-25,7.0
12699,2.0,delete-loc-25,0.0
12700,2.0,delete-loc-25,0.0
12701,2.0,delete-loc-25,0.0
12702,2.0,delete-loc-25,0.0
12703,2.0,delete-loc-25,57.0
12704,2.0,delete-loc-25,0.0
12705,2.0,delete-loc-25,0.0
12706,2.0,delete-loc-25,140.0
12707,2.0,delete-loc-25,9.0
12708,2.0,delete-loc-25,26.0
12709,2.0,delete-loc-25,122.0
12710,2.0,delete-loc-25,0.0
12711,2.0,delete-loc-25,236.0
12712,2.0,delete-loc-25,0.0
12713,2.0,delete-loc-25,144.0
12714,2.0,delete-loc-25,749.0
12715,2.0,delete-loc-25,13.0
12716,2.0,delete-loc-25,27.0
12717,2.0,delete-loc-25,37.0
12718,2.0,delete-loc-25,97.0
12719,2.0,delete-loc-25,68.0
12720,2.0,delete-loc-25,0.0
12721,2.0,delete-loc-25,0.0
12722,2.0,delete-loc-25,46.0
12723,3.0,delete-loc-25,248.0
12724,3.0,delete-loc-25,290.0
12725,3.0,delete-loc-25,6.0
12726,3.0,delete-loc-25,0.0
12727,3.0,delete-loc-25,3.0
12728,3.0,delete-loc-25,23.0
12729,3.0,delete-loc-25,3.0
12730,3.0,delete-loc-25,0.0
12731,3.0,delete-loc-25,33.0
12732,3.0,delete-loc-25,54.0
12733,3.0,delete-loc-25,0.0
12734,3.0,delete-loc-25,0.0
12735,3.0,delete-loc-25,88.0
12736,3.0,delete-loc-25,238.0
12737,3.0,delete-loc-25,300.0
12738,3.0,delete-loc-25,111.0
12739,3.0,delete-loc-25,16.0
12740,3.0,delete-loc-25,108.0
12741,3.0,delete-loc-25,79.0
12742,3.0,delete-loc-25,263.0
12743,3.0,delete-loc-25,41.0
